Website Link,Extracted Emails
https://www.aldridgefoundation.com/,hello@aldridgefoundation.com
http://www.asachelt.org/,admin@asachelt.org
https://allsaintsyork.npcat.org.uk/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, a, l, l, s, a, i, n, t, s, y, o, r, k, ., n, p, c, a, t, ., o, r, g, ., u, k, /, ', )"
https://www.allentonprimaryschool.co.uk/,admin@allenton.derby.sch.uk
http://www.alver.kommune.no/,post@alver.kommune.no
https://ambitiouscollege.org.uk/,"admin@ambitiousaboutautism.org.uk, shl-office@ambitiousaboutautism.org.uk"
https://www.andersenstrom.com/,enstromeducation@gmail.com
https://www.arnetthills.herts.sch.uk/,"admin@arnetthills.herts.sch.uk, admin@arnetthills.herts.sch.ukCONNECT"
https://www.askham-bryan.ac.uk/,enquiries@askham-bryan.ac.uk
http://www.theatlis.org/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, :, /, /, w, w, w, ., t, h, e, a, t, l, i, s, ., o, r, g, /, ', )"
http://www.ags.edu.kz/,info@ags.edu.kz
https://29mektep-nursultan.edu.kz/?lang=ru,shcola29@mail.ru
https://93ml.edu.kz/,"93ml@edu.kz, 93ml@edu.kz"
http://www.nis.edu.kz/en/,info@nis.edu.kz
http://www.avmkl.se/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., a, v, m, k, l, ., s, e, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://www.stichtingsamenwijs.nl/doelakkers,"info.opvang@stichtingsamenwijs.nl, info.onderwijs@stichtingsamenwijs.nl, facturen@stichtingsamenwijs.nl"
https://www.triangelbs.nl/,"bs.de.triangel@xpectprimair.nl, Ebs.de.triangel@xpectprimair.nl"
http://www.beautifulmindseteducation.co.uk/,7514559327info@beautifulmindseteducation.co.ukOpening
https://www.beechencliff.org.uk/,"headteacher@beechencliff.org.uk, governors@beechencliff.org.uk"
https://www.beechfield.herts.sch.uk/,admin@beechfield.herts.sch.uk
http://www.osloskolen.no/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., o, s, l, o, s, k, o, l, e, n, ., n, o, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
http://www.bhasvic.ac.uk/,info@bhasvic.ac.uk
https://www.bidburyjuniorschool.co.uk/,adminoffice@bidbury-jun.hants.sch.uk
https://www.biltongrange.co.uk/,admissions@biltongrange.co.uk
https://www.burntmillacademy.org/,"alumnibma@bmatburntmill.org.uk, alumnibma@bmatburntmill.org.uk"
https://burnleyfccommunity.org/,community@burnleyfc.com
http://www.buckswood.co.uk/,"achieve@buckswood.co.uk, achieve@buckswood.co.uk"
https://www.bryne.vgs.no/,bryne-vgs@skole.rogfk.no
http://bryne.vgs.no/,bryne-vgs@skole.rogfk.no
https://www.broadstonehallschool.co.uk/,nichola.keith@broadstonehall.stockport.sch.uk
https://www.brightsideprimary.com/,admin@brightside-pri.essex.sch.uk
https://www.brackenfield.derbyshire.sch.uk/home/,Enquiries@brackenfield.derbyshire.sch.uk
https://www.bower-grove.kent.sch.uk/,office@bower-grove.kent.sch.uk
http://birchwoodprimaryschool.com/,"admin2619@welearn365.com, support@.eschools.co.uk"
http://www.bmet.ac.uk/,ask@bmet.ac.uk
http://www.bishopgilpin.org/,info@bishopgilpin.org
http://bhcet.org.uk/,admin@bhcet.org.uk
https://www.bmilner.dudley.sch.uk/,Queriesinfo@bmilner.dudley.sch.uk
http://www.bishopstopford.com/,enquiries@bishopstopford.com
http://www.bishopstopfords.enfield.sch.uk/,generaloffice@bishopstopfords.enfield.sch.uk
https://bishopwood.herts.sch.uk/,admin@bishopwood.herts.sch.uk
https://www.bishopstrow.com/,enquiries@bishopstrow.com
https://www.bishopswoodschools.co.uk/,"adminoffice@bishopswood-inf.hants.sch.uk, adminoffice@bishopswood-jun.hants.sch.uk"
http://www.bisphamdrive.notts.sch.uk/,office3@bisphamdrive.notts.sch.uk
https://www.blaise.bristol.sch.uk/,"school@blaiseprimaryandnursery.co.uk, school@blaiseprimaryandnursery.co.uk, senco@blaiseprimaryandnursery.co.uk, school@blaiseprimaryandnursery.co.uk"
http://www.blickoponderwijs.nl/,info@blickoponderwijs.nl
https://alesund.kommune.no/kommunen/alle-einingar/kommunalomrade-oppvekst/skole-og-sfo/ungdomsskolar/blindheim-ungdomsskole/,blindheimus@alesund.kommune.no
https://www.blossomhouseschool.co.uk/,"mpadmissions@blossomhouseschool.co.uk, mpadmin@blossomhouseschool.co.ukbottom"
http://Info@bod.org.uk/,"info@bod.org.ukRegistered, simon.round@bod.org.uk, representation@bod.org.uk"
https://www.bohunt.hants.sch.uk/,enquiries@bohunt.hants.sch.uk
https://www.bohuntworthing.com/,"4, 0, 1, ,,  , m, e, s, s, a, g, e, =, ', ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., b, o, h, u, n, t, w, o, r, t, h, i, n, g, ., c, o, m, /, ', )"
http://www.bordgrng.bham.sch.uk/,enquiry@bordgrng.bham.sch.uk
http://www.borgarholsskoli.is/,skoli@borgarholsskoli.is
http://www.bosco.ac.uk/,"info@bosco.ac.uk, info@BOSCO.ac.ukBOSCO"
http://www.boxhillschool.com/,reception@boxhillschool.com
http://www.kindcentrumbricks.nl/,bricks@bestonderwijs.nl
http://bridgeacademytrust.org/,"enquiries@bridgeacademytrust.org, enquiries@bridgeacademytrust.org, admin@acornacademy.net, enquiries@braintreesixthform.com, admin@chippingongar.essex.sch.uk, admin@highongar.essex.sch.uk, admin@mildmayprimary.org, admin@moulshamhigh.org, enquiries@notleyhigh.com, admin@oaklands-inf.essex.sch.uk, admin@ongar-pri.essex.sch.uk, admin@theongaracademy.org, office@ramseyacademy.com, admin@richarddeclare.com, enquiries@bridgeacademytrust.org, enquiries@bridgeacademytrust.org"
http://www.bright-futures.co.uk/,admin@bright-futures.co.uk
http://www.mcsoxford.org/,enquiries@mcsoxford.org
https://magisqualis.pt/,info@magisqualis.pt
http://www.makebot.in/,"info@makebot.in, info@makebot.in"
https://www.manorgreen-college.w-sussex.sch.uk/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , m, a, n, o, r, g, r, e, e, n, -, c, o, l, l, e, g, e, ., w, -, s, u, s, s, e, x, ., s, c, h, ., u, k, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, o,  , a, d, d, r, e, s, s,  , a, s, s, o, c, i, a, t, e, d,  , w, i, t, h,  , h, o, s, t, n, a, m, e, ]"
https://www.manorlodgeschool.com/,enquiries@manorlodgeschool.com
https://mapplewellprimary.org.uk/,"381273mail@mapplewellprimary.org.uk, mail@mapplewellprimary.org.uk, mail@mapplewellprimary.org.uk"
https://kazguu.kz/en/,"sps-kaz@kas.de, sps-kaz@kas.de, info@kazguu.kz"
https://marishacademytrust.co.uk/,"officemarish@marishandwillow.co.uk, officewillow@marishandwillow.co.uk, nicolacook@schoolsdpo.com, officemarish@marishandwillow.co.uk, officewillow@marishandwillow.co.uk"
https://www.marjorykinnonschool.co.uk/,office@marjorykinnon.hounslow.sch.uk
https://mascallsacademy.org.uk/,"enquiries@mascallsacademy.org.uk, webdesk@latrust.org.uk"
https://mayvillehighschool.com/,"enquiries@mayvillehighschool.net, enquiries@mayvillehighschool.net, enquiries@mayvillehighschool.nett"
http://www.mcfmglobal.com/,info@maxcene.com
http://melloneducate.com/,"info@melloneducate.com, info@melloneducate.com, info@melloneducate.com"
http://mk.is/,"MK@MK.IS, mk@mk.is, lsk@mk.isKort"
https://www.mentivity.com/,7484-854-893info@mentivity.com
https://www.merrydalejuniors.com/,office@dsatmerrydale.orgHeadteacher
https://lorenazurbano5.wixsite.com/metaforlearning/team-4,info@metaforlearning.orgbottom
https://milestoneacademy.org.uk/,"info@milestoneacademy.org.uk, webdesk@latrust.org.uk"
https://mapplewellprimary.org.uk/,"381273mail@mapplewellprimary.org.uk, mail@mapplewellprimary.org.uk, mail@mapplewellprimary.org.uk"
https://kazguu.kz/en/,"sps-kaz@kas.de, sps-kaz@kas.de, info@kazguu.kz"
https://www.marjorykinnonschool.co.uk/,office@marjorykinnon.hounslow.sch.uk
https://mascallsacademy.org.uk/,"enquiries@mascallsacademy.org.uk, webdesk@latrust.org.uk"
http://melloneducate.com/,"info@melloneducate.com, info@melloneducate.com, info@melloneducate.com"
https://milestoneacademy.org.uk/,"info@milestoneacademy.org.uk, webdesk@latrust.org.uk"
https://liceosalveminibari.edu.it/,"BAPS060001@istruzione.it, BAPS060001@pec.istruzione.itCod"
https://www.gameanglia.co.uk/,"hello@gameanglia.co.uk, Hello@GameAnglia.co.uk"
http://www.gayhurstschool.co.uk/,enquiries@gayhurstschool.co.uk
http://www.georgopoulou.edu.gr/,"georgopoulou.edu@gmail.com, georgopoulou.edu@gmail.com, georgopoulou.edu@gmail.com"
https://195558.schulen.gelsenkirchen.de/de/default.aspx,195558@schule.nrw.de
https://www.glfschools.org/,glf@glfschools.org
https://globalacademy.com/,info@globalacademy.com
http://www.japa.today/,"admisson@japa.today, 09014132375visa@japa.today, admisson@japa.today, apply@japa.today"
https://gesi.org/,"info@gesi.org, info@gesi.org"
http://www.athenaoostende.be/,info@athenaoostende.be
http://www.goaltestingi.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., g, o, a, l, t, e, s, t, i, n, g, i, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
http://graafschapcollege.nl/,info@graafschapcollege.nl
http://www.greatballard.co.uk/,office@greatballard.co.ukFollow
https://www.gwacademy.co.uk/,confidence.office@gwacademy.co
https://greentutors.co.uk/,info@greentutors.org.uk
https://www.greycourt.richmond.sch.uk/,8830office@greycourt.org.uk
https://www.greys.beds.sch.uk/,greys@biltt.orgGreys
http://www.grv.is/,grv@grv.is
http://grthing.isafjordur.is/,gudrunbi@isafjordur.is
http://www.tongmanedu.com/,service@tongmanedu.com
http://www.lbhf.gov.uk/libraries,libraries@lbhf.gov.uk
"http://www.haarlemcollege.nl/
",info@haarlemcollege.nl
https://www.habsborough.org.uk/,boroughacademy@habstrustsouth.org.uk
http://www.hallsville.newham.sch.uk/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., h, a, l, l, s, v, i, l, l, e, ., n, e, w, h, a, m, ., s, c, h, ., u, k, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://www.hameenlinna.fi/,"hameenlinnan.kaupunki@hameenlinna.fi, etunimi.sukunimi@hameenlinna.fi"
http://www.hamptoneducation.org/,info@hamptoneducation.orgFacebookInstagram
https://www.hamseytlt.co.uk/,Office@HamseyTLT.co.uk
http://www.hanspetri.nl/,info@hanspetri.nl
http://hansenberg.dk/,"hansenberg@hansenberg.dk, hansenberg@hansenberg.dk"
http://www.happycode.pt/,info@happycode.pt
https://www.happycode.pt/,info@happycode.pt
https://www.haringeyeducationpartnership.co.uk/,"info@haringeyeducationpartnership.co.uk, touchinfo@haringeyeducationpartnership.co.uk"
https://www.haringey.gov.uk/children-and-families/schools-and-education/services-pupils/haringey-music-service/about-haringey-music-service,"nick.walker@haringey.gov.uk, hms@haringey.gov.ukBack"
http://www.hcetss.ie/,"office@hcetss.ieT, office@hcetss.ie"
https://www.harris.covmat.org/,"info@covmat.org, info@covmat.org, office@harriscofeacademy.co.uk"
http://www.harrisfederation.org.uk/,"', u, t, f, -, 8, ',  , c, o, d, e, c,  , c, a, n, ', t,  , d, e, c, o, d, e,  , b, y, t, e,  , 0, x, 9, 2,  , i, n,  , p, o, s, i, t, i, o, n,  , 2, 9, 2, :,  , i, n, v, a, l, i, d,  , s, t, a, r, t,  , b, y, t, e"
https://hasmoneangirls.org.uk/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , h, a, s, m, o, n, e, a, n, g, i, r, l, s, ., o, r, g, ., u, k, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
http://www.headington.org/,"enquiries@headington.org, admissions@headington.org"
https://www.heartofyorkshire.ac.uk/,webmaster@wakefield.ac.uk
https://www.heartsacademytrust.co.uk/,"572672admin@heartsacademy.uk, admin@heartsacademy.uk, d.wagstaff@heartsacademy.uk, admin@heartsacademy.uk"
http://www.heathside.surrey.sch.uk/,info@heathside.surrey.sch.uk
https://www.hedensted.dk/,mail@hedensted.dk
https://www.helse-sorost.no/,postmottak@helse-sorost.no
http://syk.fi/,"hakemukset@syk.fi, sari.tiitta@syk.fi, jukka.niiranen@syk.fi, marja.jegorenkov@syk.fi, hakemukset@syk.fi, jukka.niiranen@syk.fi, hakemukset@syk.fi, sari.tiitta@syk.fi, jukka.niiranen@syk.fi, marja.jegorenkov@syk.fi, hakemukset@syk.fi, jukka.niiranen@syk.fi, syk@syk.fi"
http://fcl.hepl.ch/,fcl@hepl.ch
http://www.hernebayhigh.org/,enquiries@theautismtrainingnetwork.com
http://www.hernehillschool.co.uk/,enquiries@hernehillschool.co.uk
http://www.herning-gym.dk/,"post@herning-gym.dk, post@herning-gym.dk, post@herning-gym.dk, post@herning-gym.dk, post@herning-gym.dk"
http://www.herningsholm.dk/,4500mail@slet-dette.herningsholm.dksikkerpost
http://www.hrc.ac.uk/,"400info@hrc.ac.uk, 400info@hrc.ac.uk, info@hrc.ac.uk"
https://www.hetgroenelint.nl/,secretariaat@hetgroenelint.nl
http://www.hetnoordveld.be/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., h, e, t, n, o, o, r, d, v, e, l, d, ., b, e, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
https://www.paletboxmeer.nl/,dir.palet@optimusonderwijs.nl
https://highgateprimaryschool.co.uk/,office@highgate-pri.haringey.sch.uk
http://www.hillhouseschool.co.uk/,info@hillhouseschool.co.uk
http://www.hgs.herts.sch.uk/,admin@hgs.herts.sch.uk
http://www.hpr.dk/,hpr@hpr.dk
https://hcm.edu.vn/homehcm,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , h, c, m, ., e, d, u, ., v, n, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
http://www.hoebridgeschool.co.uk/,info@hoebridgeschool.co.uk
https://www.holtaskoli.is/,"holtaskoli@holtaskoli.is, holtaskoli@holtaskoli.is"
http://www.holteskole.dk/,holteskole@rudersdal.dk
https://www.homefield.sutton.sch.uk/,administration@homefieldprep.school
https://www.homewood-school.co.uk/,info@homewood.kent.sch.uk
http://www.hondsrugcollege.nl/,info@hondsrugcollege.nl
https://www.hkbuas.edu.hk/,"a-school-ss@hkbuas.edu.hk, a-school-ps@hkbuas.edu.hk"
http://www.horizonacademytrust.co.uk/index.asp,info@horizonacademytrust.co.uk
http://horsens.dk/,"horsens.kommune@horsens.dk, horsens.kommune@horsens.dk"
http://www.unghorsens.dk/,ungdomsskolen@horsens.dk
https://hortongrangeacademy.co.uk/,office@hortongrangeacademy.co.uk
http://www.uxbridgecollege.ac.uk/,enquiries@uxbridgecollege.ac.uk
http://www.hull-college.ac.uk/,943info@hull-college.ac.ukWilberforce
https://www.heta.co.uk/,sales@heta.co.uk
https://www.hppc.co.uk/,info@hppc.co.ukCALL
http://hac.is/,hac@hac.is
https://www.hvidovre.dk/borger/skole-og-uddannelse/,hvidovre@hvidovre.dk
http://www.hiof.no/,postmottak@hiof.no
http://www.un-ihe.org/,company@domain.com
https://istitutocavazzi.edu.it/,"mois004004@istruzione.it, mois004004@istruzione.it, mois004004@pec.istruzione.it"
http://www.marconicivitavecchia.it/,"rmis112007@istruzione.it, rmis112007@pec.istruzione.it, nicola.guzzone@istruzione.it, redazionesito@marconicivitavecchia.it"
http://www.detichelaar.nl/,directie.detichelaar@stichtingatos.nl
http://www.improvecolombia.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., i, m, p, r, o, v, e, c, o, l, o, m, b, i, a, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
http://www.121tutor.co.uk/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, :, /, /, w, w, w, ., 1, 2, 1, t, u, t, o, r, ., c, o, ., u, k, /, ', )"
https://www.skills-city.com/skills-bootcamps,"studentrecruitment@in4group.co.uk, studentrecruitment@in4group.co.ukApply"
http://inlingua.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , i, n, l, i, n, g, u, a, ., c, o, m, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
http://www.inll.lu/,communication@inll.lu
https://insp2.com.br/,"secretaria@insp2.com.br, 3392-2521secretaria@insp2.com.brSaiba"
https://www.ietrust.org/,admin@ietrust.org
https://www.inspireyouthzone.org/,ryan.powell@inspireyouthzone.org
https://www.iaraosta.it/en/,"iar@iaraosta.it, iar@iaraosta.it"
http://www.inll.lu/,communication@inll.lu
https://ioi.london/,hello@ioi.london
https://colegiosdelreal.mx/femenil,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', N, o, t,  , F, o, u, n, d, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, c, o, l, e, g, i, o, s, d, e, l, r, e, a, l, ., m, x, /, f, e, m, e, n, i, l, ', )"
https://instructionpublique.bruxelles.be/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , i, n, s, t, r, u, c, t, i, o, n, p, u, b, l, i, q, u, e, ., b, r, u, x, e, l, l, e, s, ., b, e, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
http://www.interactiveclub.es/,b.interactiveadmon@gmail.com
https://isb.ro/,"info@isb.ro, info@isb.ro"
http://www.isdedu.de/,info@isdedu.de
https://www.intst.eu/,ist@intst.net
https://iec.edu.jo/,SanaArrar@islamic-ec.edu.jo
https://marcopoloviani.edu.it/,"luic819009@istruzione.it, luic819009@pec.istruzione.it"
http://www.issm.it/,"', u, t, f, -, 8, ',  , c, o, d, e, c,  , c, a, n, ', t,  , d, e, c, o, d, e,  , b, y, t, e,  , 0, x, e, 2,  , i, n,  , p, o, s, i, t, i, o, n,  , 1, 0, 7, 7, 3, 8, :,  , i, n, v, a, l, i, d,  , c, o, n, t, i, n, u, a, t, i, o, n,  , b, y, t, e"
https://www.etosi.edu.it/,"VATD02000X@istruzione.itLink, VATD02000X@pec.istruzione.itLink"
http://www.einaudibassano.edu.it/,"einaudi@einaudibassano.edu.itLink, vitd05000d@pec.istruzione.itLink"
http://www.einaudibassano.edu.it/,"einaudi@einaudibassano.edu.itLink, vitd05000d@pec.istruzione.itLink"
http://itetvarese.edu.it/,"vais01300g@istruzione.itLink, VAIS01300G@pec.istruzione.it"
https://www.icp-mb.si/,"32info@icp-mb.sitajnistvo, 48info@icp-mb.sitajnistvo"
http://www.jags.org.uk/,"pre-prep@jags.org.uk, prep@jags.org.uk, enquiries@jags.org.uk, admissions@jags.org.uk, jsregistrar@jags.org.uk, pre-prep@jags.org.uk, prep@jags.org.uk, enquiries@jags.org.uk, prep@jags.org.uk, pre-prep@jags.org.uk, admissions@jags.org.uk, jsregistrar@jags.org.uk"
https://www.jamesbrindley.org.uk/,"enquiry@jamesbrindley.org.ukVisit, 2313dovedale@jamesbrindley.org.ukVisit, 6NHbch@jamesbrindley.org.ukVisit, 2316northfield@jamesbrindley.org.ukVisit, 2117parkway@jamesbrindley.org.ukVisit, ardenleigh@jamesbrindley.org.ukVisit, 2315heartlands@jamesbrindley.org.ukVisit, 2314newbridge@jamesbrindley.org.ukVisit, 6409qe@jamesbrindley.org.ukVisit, 2317roh@jamesbrindley.org.ukVisit, 2318willows@jamesbrindley.org.ukVisit, 2215stp@jamesbrindley.org.ukVisit"
https://www.thejohnwallisacademy.org/,sfrancis@thejohnwallisacademy.org
https://www.josephclarkeschool.org.uk/,"whitefieldacademytrust@hays.com, whitefieldacademytrust@hays.com"
https://www.jccssyl.edu.hk/,enquiry@jccssyl.edu.hk
https://gymnasieskolor.orebro.se/karolinskagymnasiet.4.639484fa14f307c14aea278.html,"karolinskagymnasiet@orebro.se, servicecenter@orebro.se"
https://kastellet.osloskolen.no/,"postmottak.kastellet@osloskolen.no, postmottak.kastellet@osloskolen.no, postmottak.kastellet@osloskolen.no, postmottak.kastellet@osloskolen.no"
https://kolvw.be/,Sint-Niklaasinfo@kolvw.be
https://www.versvugimnazija.lt/,"gimnazija@versvos.kaunas.lm.lt, gimnazija@versvos.kaunas.lm"
http://www.kdg.be/,info@kdg.be
https://www.ksn.org.uk/708/kenilworth-mat,school@kssf.kmat.org.uk
https://www.kenningtonsprimaryacademy.co.uk/,enquiries@kenningtons.thurrock.sch.uk
https://www.kent.police.uk/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., k, e, n, t, ., p, o, l, i, c, e, ., u, k, /, ', )"
"http://www.key2learn.org/
",info@key2learn.org
http://www.kbs.sch.id/,info@kbs.sch.id
https://kibworthprimary.org.uk/,Emailoffice@dsatkibworth.org
https://wordpress-854319-3318095.cloudwaysapps.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, o, r, d, p, r, e, s, s, -, 8, 5, 4, 3, 1, 9, -, 3, 3, 1, 8, 0, 9, 5, ., c, l, o, u, d, w, a, y, s, a, p, p, s, ., c, o, m, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://kingedwardvifoundation.co.uk/,office@kevibham.org
http://www.kesw.org/,"admissions@kesw.org, info@barrowhills.org"
http://kingmakersacademy.org.ng/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , k, i, n, g, m, a, k, e, r, s, a, c, a, d, e, m, y, ., o, r, g, ., n, g, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
https://www.ksw.org.uk/kings-st-albans/,ksa@ksw.org.uk
http://kingsdownschool.co.uk/,enquiries@kingsdownschool.co.uk
http://www.kingsely.org/,admissions@kingsely.org
https://kins.no/,harald@kins.noTelefon
https://kirstine.aula.dk/,kirstinedalsskolen@koege.dk
https://kiruna.se/,kommun@kiruna.se
https://www.lorenskog.kommune.no/kjenn-skole,kjenn.skole@lorenskog.kommune.no
http://www.klax.dk/,info@klax.dk
https://koldingrealskole.dk/,kontakt@koldingrealskole.dk
http://www.kommunalplan.eu/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., k, o, m, m, u, n, a, l, p, l, a, n, ., o, r, g, ', )"
http://www.koreaneducationfoundation.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., k, o, r, e, a, n, e, d, u, c, a, t, i, o, n, f, o, u, n, d, a, t, i, o, n, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
http://www.kristianstad.se/,kommun@kristianstad.se
https://www.kristianstad.se/sv/barn-och-utbildning/forskola/forskolor/va-forskola/,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., k, r, i, s, t, i, a, n, s, t, a, d, ., s, e, /, s, v, /, b, a, r, n, -, o, c, h, -, u, t, b, i, l, d, n, i, n, g, /, f, o, r, s, k, o, l, a, /, f, o, r, s, k, o, l, o, r, /, v, a, -, f, o, r, s, k, o, l, a, /, ', )"
https://mrc.mykudos.co.uk/,info@richardcowelleducation.com
http://www.kunseo.es.kr/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., k, u, n, s, e, o, ., e, s, ., k, r, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, T, e, m, p, o, r, a, r, y,  , f, a, i, l, u, r, e,  , i, n,  , n, a, m, e,  , r, e, s, o, l, u, t, i, o, n, ]"
https://gyeongsang.dge.hs.kr/gyeongsangh/main.do,"S, e, r, v, e, r,  , d, i, s, c, o, n, n, e, c, t, e, d"
http://www.kp.dk/,info@kp.dk
https://www.lazolla.it/,"segreteria.infanzia.brescia@lazolla.it, segreteria.primaria.brescia@lazolla.it, segreteria.secondaria.brescia@lazolla.itPolo, segreteria.infanzia.carcano@lazolla.it, segreteria.primaria.carcano@lazolla.it, segreteria.secondaria.carcano@lazolla.it"
http://lacon-childe.org.uk/our-school/sget,"head@stottesdon-school.co.uk, admin@laconchildeschool.co.uk"
https://lasubeb.lg.gov.ng/,lagos_subeb@lagosstate.gov.ng
https://www.lambrookschool.co.uk/,info@lambrookschool.co.uk
https://www.doverbroecks.com/,mail@doverbroecks.com
https://maedong.dge.es.kr/maedonge/main.do?sysId=maedonge,"S, e, r, v, e, r,  , d, i, s, c, o, n, n, e, c, t, e, d"
https://namdo.dge.es.kr/namdoe/main.do?sysId=namdoe,"S, e, r, v, e, r,  , d, i, s, c, o, n, n, e, c, t, e, d"
https://jeonglimes.djsch.kr/main.do,jl0922@korea.kr
https://djmokyanges.djsch.kr/main.do,bismok0064@korea.kr
https://www.dalane.vgs.no/,dalane-vgs@skole.rogfk.no
https://www.dalicollege.nl/,info@dalicollege.nl
https://ffefonden.dk/,post@ffefonden.dk
https://ittv.lv/,info@itskola.lv
